ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Balanced,Essentials,Full,Notes
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover20To40WebApplications,Discovery,IIS 8 Web Application Discovery (20-40 percent),"This rule runs against every IIS 8 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover20To40WebApplications,Discovery,IIS 8 Web Application Discovery (20-40 percent),"This rule runs against every IIS 8 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover20To40WebApplications,Discovery,IIS 8 Web Application Discovery (20-40 percent),"This rule runs against every IIS 8 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",UpperDiscoveryPercentage,int,40,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover20To40WebApplications,Discovery,IIS 8 Web Application Discovery (20-40 percent),"This rule runs against every IIS 8 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",LowerDiscoveryPercentage,int,20,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover88To96WebSites,Discovery,IIS 8 Web Site Discovery (88-96 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover88To96WebSites,Discovery,IIS 8 Web Site Discovery (88-96 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover88To96WebSites,Discovery,IIS 8 Web Site Discovery (88-96 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,96,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover88To96WebSites,Discovery,IIS 8 Web Site Discovery (88-96 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,88,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover72To80WebSites,Discovery,IIS 8 Web Site Discovery (72-80 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover72To80WebSites,Discovery,IIS 8 Web Site Discovery (72-80 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover72To80WebSites,Discovery,IIS 8 Web Site Discovery (72-80 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,80,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover72To80WebSites,Discovery,IIS 8 Web Site Discovery (72-80 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,72,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover75To90AppPools,Discovery,IIS 8 Application Pool Discovery (75-90 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover75To90AppPools,Discovery,IIS 8 Application Pool Discovery (75-90 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",LowerDiscoveryPercentage,int,75,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover75To90AppPools,Discovery,IIS 8 Application Pool Discovery (75-90 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",UpperDiscoveryPercentage,int,90,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover75To90AppPools,Discovery,IIS 8 Application Pool Discovery (75-90 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover40To48WebSites,Discovery,IIS 8 Web Site Discovery (40-48 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover40To48WebSites,Discovery,IIS 8 Web Site Discovery (40-48 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover40To48WebSites,Discovery,IIS 8 Web Site Discovery (40-48 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,48,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover40To48WebSites,Discovery,IIS 8 Web Site Discovery (40-48 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,40,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover32To40WebSites,Discovery,IIS 8 Web Site Discovery (32-40 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover32To40WebSites,Discovery,IIS 8 Web Site Discovery (32-40 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover32To40WebSites,Discovery,IIS 8 Web Site Discovery (32-40 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,40,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover32To40WebSites,Discovery,IIS 8 Web Site Discovery (32-40 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,32,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover60To75AppPools,Discovery,IIS 8 Application Pool Discovery (60-75 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover60To75AppPools,Discovery,IIS 8 Application Pool Discovery (60-75 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",LowerDiscoveryPercentage,int,60,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover60To75AppPools,Discovery,IIS 8 Application Pool Discovery (60-75 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",UpperDiscoveryPercentage,int,75,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover60To75AppPools,Discovery,IIS 8 Application Pool Discovery (60-75 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.Discovery.Rule,Discovery,Windows Server 2012 SMTP Server Discovery,"This rule runs on every IIS 8 Web Server and checks for the presence of the Windows Server 2012 SMTP Service. By default, this rule will only return discovery data if the startup type of the SMTP service is set to automatic. You can control this behavior using an override.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.Discovery.Rule,Discovery,Windows Server 2012 SMTP Server Discovery,"This rule runs on every IIS 8 Web Server and checks for the presence of the Windows Server 2012 SMTP Service. By default, this rule will only return discovery data if the startup type of the SMTP service is set to automatic. You can control this behavior using an override.",IntervalSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.Discovery.Rule,Discovery,Windows Server 2012 SMTP Server Discovery,"This rule runs on every IIS 8 Web Server and checks for the presence of the Windows Server 2012 SMTP Service. By default, this rule will only return discovery data if the startup type of the SMTP service is set to automatic. You can control this behavior using an override.",CheckStartupType,string,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover64To72WebSites,Discovery,IIS 8 Web Site Discovery (64-72 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover64To72WebSites,Discovery,IIS 8 Web Site Discovery (64-72 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover64To72WebSites,Discovery,IIS 8 Web Site Discovery (64-72 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,72,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover64To72WebSites,Discovery,IIS 8 Web Site Discovery (64-72 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,64,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.DiscoverLegacySMTPVirtualServers,Discovery,Windows Server 2012 SMTP Virtual Server Discovery,Windows Server 2012 SMTP Virtual Server Discovery,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.DiscoverLegacySMTPVirtualServers,Discovery,Windows Server 2012 SMTP Virtual Server Discovery,Windows Server 2012 SMTP Virtual Server Discovery,PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover0To20WebApplications,Discovery,IIS 8 Web Application Discovery (0-20 percent),"This rule runs against every IIS 8 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover0To20WebApplications,Discovery,IIS 8 Web Application Discovery (0-20 percent),"This rule runs against every IIS 8 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover0To20WebApplications,Discovery,IIS 8 Web Application Discovery (0-20 percent),"This rule runs against every IIS 8 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",UpperDiscoveryPercentage,int,20,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover0To20WebApplications,Discovery,IIS 8 Web Application Discovery (0-20 percent),"This rule runs against every IIS 8 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",LowerDiscoveryPercentage,int,0,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPServer.Discovery.Rule,Discovery,IIS 8 FTP Server Discovery,"This rule runs on every IIS 8 Web Server and checks for the presence of the FTP Service which ships with Windows Server 2012. By default, this rule will only return discovery data if the startup type of the FTP service is set to automatic. You can control this behavior using an override.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPServer.Discovery.Rule,Discovery,IIS 8 FTP Server Discovery,"This rule runs on every IIS 8 Web Server and checks for the presence of the FTP Service which ships with Windows Server 2012. By default, this rule will only return discovery data if the startup type of the FTP service is set to automatic. You can control this behavior using an override.",IntervalSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPServer.Discovery.Rule,Discovery,IIS 8 FTP Server Discovery,"This rule runs on every IIS 8 Web Server and checks for the presence of the FTP Service which ships with Windows Server 2012. By default, this rule will only return discovery data if the startup type of the FTP service is set to automatic. You can control this behavior using an override.",CheckStartupType,string,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover40To60WebApplications,Discovery,IIS 8 Web Application Discovery (40-60 percent),"This rule runs against every IIS 8 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover40To60WebApplications,Discovery,IIS 8 Web Application Discovery (40-60 percent),"This rule runs against every IIS 8 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover40To60WebApplications,Discovery,IIS 8 Web Application Discovery (40-60 percent),"This rule runs against every IIS 8 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",UpperDiscoveryPercentage,int,60,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover40To60WebApplications,Discovery,IIS 8 Web Application Discovery (40-60 percent),"This rule runs against every IIS 8 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",LowerDiscoveryPercentage,int,40,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.DiscoverAllFTPSites,Discovery,IIS 8 FTP Site Discovery,This rule runs on every IIS 8 FTP server and discovers FTP sites.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.DiscoverAllFTPSites,Discovery,IIS 8 FTP Site Discovery,This rule runs on every IIS 8 FTP server and discovers FTP sites.,UpperDiscoveryPercentage,int,100,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.DiscoverAllFTPSites,Discovery,IIS 8 FTP Site Discovery,This rule runs on every IIS 8 FTP server and discovers FTP sites.,LowerDiscoveryPercentage,int,0,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.DiscoverAllFTPSites,Discovery,IIS 8 FTP Site Discovery,This rule runs on every IIS 8 FTP server and discovers FTP sites.,PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover8To16WebSites,Discovery,IIS 8 Web Site Discovery (8-16 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover8To16WebSites,Discovery,IIS 8 Web Site Discovery (8-16 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover8To16WebSites,Discovery,IIS 8 Web Site Discovery (8-16 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,16,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover8To16WebSites,Discovery,IIS 8 Web Site Discovery (8-16 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,8,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.ServerRole.Discovery.Rule,Discovery,IIS 8 Server Role Discovery,This rule runs against every Windows Server 2012 computer and checks whether IIS 8 is installed.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.ServerRole.Discovery.Rule,Discovery,IIS 8 Server Role Discovery,This rule runs against every Windows Server 2012 computer and checks whether IIS 8 is installed.,IntervalSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover15To30AppPools,Discovery,IIS 8 Application Pool Discovery (15-30 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover15To30AppPools,Discovery,IIS 8 Application Pool Discovery (15-30 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",LowerDiscoveryPercentage,int,15,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover15To30AppPools,Discovery,IIS 8 Application Pool Discovery (15-30 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",UpperDiscoveryPercentage,int,30,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover15To30AppPools,Discovery,IIS 8 Application Pool Discovery (15-30 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.ServerRoleGroupDiscovery.Rule,Discovery,IIS 8 Server Role Instance Group Discovery,IIS 8 Server Role Instance Group Discovery,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover90To100AppPools,Discovery,IIS 8 Application Pool Discovery (90-100 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover90To100AppPools,Discovery,IIS 8 Application Pool Discovery (90-100 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",LowerDiscoveryPercentage,int,90,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover90To100AppPools,Discovery,IIS 8 Application Pool Discovery (90-100 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",UpperDiscoveryPercentage,int,100,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover90To100AppPools,Discovery,IIS 8 Application Pool Discovery (90-100 percent),"This rule runs against every IIS 8 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover48To56WebSites,Discovery,IIS 8 Web Site Discovery (48-56 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover48To56WebSites,Discovery,IIS 8 Web Site Discovery (48-56 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover48To56WebSites,Discovery,IIS 8 Web Site Discovery (48-56 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,56,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover48To56WebSites,Discovery,IIS 8 Web Site Discovery (48-56 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,48,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover24To32WebSites,Discovery,IIS 8 Web Site Discovery (24-32 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover24To32WebSites,Discovery,IIS 8 Web Site Discovery (24-32 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,3600,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover24To32WebSites,Discovery,IIS 8 Web Site Discovery (24-32 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,32,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover24To32WebSites,Discovery,IIS 8 Web Site Discovery (24-32 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,24,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover56To64WebSites,Discovery,IIS 8 Web Site Discovery (56-64 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Discover56To64WebSites,Discovery,IIS 8 Web Site Discovery (56-64 percent),"This rule runs against every IIS 8 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,3600,,,,
