ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Essentials,Full,Standard,Notes
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPercentCommittedBytesInUse.Collection,Rule,Memory % Committed Bytes in Use Windows Server 2012 R2,Collects the performance counter Memory\% Committed Bytes in Use,Frequency,int,600,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryCommittedBytes.Collection,Rule,Windows Server 2012 R2 Committed Bytes,Collects the performance counter Memory\Committed Bytes,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryCommittedBytes.Collection,Rule,Windows Server 2012 R2 Committed Bytes,Collects the performance counter Memory\Committed Bytes,Tolerance,double,10,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryCommittedBytes.Collection,Rule,Windows Server 2012 R2 Committed Bytes,Collects the performance counter Memory\Committed Bytes,MaximumSampleSeparation,int,6,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryCommittedBytes.Collection,Rule,Windows Server 2012 R2 Committed Bytes,Collects the performance counter Memory\Committed Bytes,Frequency,int,600,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPoolPagedBytes.Collection,Rule,Memory Pool Paged Bytes Windows Server 2012 R2,Collects the performance counter Memory\Pool Paged Bytes,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPoolPagedBytes.Collection,Rule,Memory Pool Paged Bytes Windows Server 2012 R2,Collects the performance counter Memory\Pool Paged Bytes,Tolerance,double,2000000,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPoolPagedBytes.Collection,Rule,Memory Pool Paged Bytes Windows Server 2012 R2,Collects the performance counter Memory\Pool Paged Bytes,MaximumSampleSeparation,int,6,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPoolPagedBytes.Collection,Rule,Memory Pool Paged Bytes Windows Server 2012 R2,Collects the performance counter Memory\Pool Paged Bytes,Frequency,int,600,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPageReadsPerSec.Collection,Rule,Memory Page Reads per Second Windows Server 2012 R2,Collects the performance counter Memory\Page Reads/Sec.,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPageReadsPerSec.Collection,Rule,Memory Page Reads per Second Windows Server 2012 R2,Collects the performance counter Memory\Page Reads/Sec.,Tolerance,double,250,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPageReadsPerSec.Collection,Rule,Memory Page Reads per Second Windows Server 2012 R2,Collects the performance counter Memory\Page Reads/Sec.,MaximumSampleSeparation,int,12,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPageReadsPerSec.Collection,Rule,Memory Page Reads per Second Windows Server 2012 R2,Collects the performance counter Memory\Page Reads/Sec.,Frequency,int,300,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.TotalPercentInterruptTime.Collection,Rule,Total Processor Information % Interrupt Time Windows Server 2012 R2,Collects the performance counter Processor Information\% Interrupt Time,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.TotalPercentInterruptTime.Collection,Rule,Total Processor Information % Interrupt Time Windows Server 2012 R2,Collects the performance counter Processor Information\% Interrupt Time,Tolerance,double,10,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.TotalPercentInterruptTime.Collection,Rule,Total Processor Information % Interrupt Time Windows Server 2012 R2,Collects the performance counter Processor Information\% Interrupt Time,MaximumSampleSeparation,int,12,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.TotalPercentInterruptTime.Collection,Rule,Total Processor Information % Interrupt Time Windows Server 2012 R2,Collects the performance counter Processor Information\% Interrupt Time,Frequency,int,300,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemorySystemCacheResidentBytes.Collection,Rule,Windows Server 2012 R2 System Cache Resident Bytes,Collects the performance counter Memory\System Cache Resident Bytes,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemorySystemCacheResidentBytes.Collection,Rule,Windows Server 2012 R2 System Cache Resident Bytes,Collects the performance counter Memory\System Cache Resident Bytes,Tolerance,double,10,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemorySystemCacheResidentBytes.Collection,Rule,Windows Server 2012 R2 System Cache Resident Bytes,Collects the performance counter Memory\System Cache Resident Bytes,MaximumSampleSeparation,int,6,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemorySystemCacheResidentBytes.Collection,Rule,Windows Server 2012 R2 System Cache Resident Bytes,Collects the performance counter Memory\System Cache Resident Bytes,Frequency,int,600,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryAvailableMBytes.Collection,Rule,Memory Available Megabytes Windows Server 2012 R2,Collects the performance counter Memory\Available MBytes,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryAvailableMBytes.Collection,Rule,Memory Available Megabytes Windows Server 2012 R2,Collects the performance counter Memory\Available MBytes,Tolerance,double,10,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryAvailableMBytes.Collection,Rule,Memory Available Megabytes Windows Server 2012 R2,Collects the performance counter Memory\Available MBytes,MaximumSampleSeparation,int,6,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryAvailableMBytes.Collection,Rule,Memory Available Megabytes Windows Server 2012 R2,Collects the performance counter Memory\Available MBytes,Frequency,int,600,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPagesPerSec.Collection,Rule,Memory Pages per Second Windows Server 2012 R2,Collects the performance counter Memory\Pages Reads/Sec.,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPagesPerSec.Collection,Rule,Memory Pages per Second Windows Server 2012 R2,Collects the performance counter Memory\Pages Reads/Sec.,Tolerance,double,250,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPagesPerSec.Collection,Rule,Memory Pages per Second Windows Server 2012 R2,Collects the performance counter Memory\Pages Reads/Sec.,MaximumSampleSeparation,int,12,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPagesPerSec.Collection,Rule,Memory Pages per Second Windows Server 2012 R2,Collects the performance counter Memory\Pages Reads/Sec.,Frequency,int,300,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.CheckingFileSystemOccuredOnStartup.Collection,Rule,Checking File System Occurred on Startup,This event indicates that the system ran a chkdsk on startup,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryCommitLimit.Collection,Rule,Windows Server 2012 R2 Commit Limit,Collects the performance counter Memory\Commit limit,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryCommitLimit.Collection,Rule,Windows Server 2012 R2 Commit Limit,Collects the performance counter Memory\Commit limit,Tolerance,double,10,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryCommitLimit.Collection,Rule,Windows Server 2012 R2 Commit Limit,Collects the performance counter Memory\Commit limit,MaximumSampleSeparation,int,6,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryCommitLimit.Collection,Rule,Windows Server 2012 R2 Commit Limit,Collects the performance counter Memory\Commit limit,Frequency,int,600,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPagesInputPerSec.Collection,Rule,Windows Server 2012 R2 Pages Input Per Second,Collects the performance counter Memory\Pages Input/sec,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPagesInputPerSec.Collection,Rule,Windows Server 2012 R2 Pages Input Per Second,Collects the performance counter Memory\Pages Input/sec,Tolerance,double,10,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPagesInputPerSec.Collection,Rule,Windows Server 2012 R2 Pages Input Per Second,Collects the performance counter Memory\Pages Input/sec,MaximumSampleSeparation,int,6,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPagesInputPerSec.Collection,Rule,Windows Server 2012 R2 Pages Input Per Second,Collects the performance counter Memory\Pages Input/sec,Frequency,int,600,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.DirtyShutdown.Collection,Rule,Collection Rule for Windows Dirty Shutdown Events for Windows Server 2012 R2,This rule collects events indicating a dirty Windows shutdown.,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPoolNonPagedBytes.Collection,Rule,Memory Pool Non-paged Bytes Windows Server 2012 R2,Collects the performance counter Memory\Pool Nonpaged Bytes,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPoolNonPagedBytes.Collection,Rule,Memory Pool Non-paged Bytes Windows Server 2012 R2,Collects the performance counter Memory\Pool Nonpaged Bytes,Tolerance,double,2000000,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPoolNonPagedBytes.Collection,Rule,Memory Pool Non-paged Bytes Windows Server 2012 R2,Collects the performance counter Memory\Pool Nonpaged Bytes,MaximumSampleSeparation,int,6,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPoolNonPagedBytes.Collection,Rule,Memory Pool Non-paged Bytes Windows Server 2012 R2,Collects the performance counter Memory\Pool Nonpaged Bytes,Frequency,int,600,,,,
