ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,AvailabilityOnly,Summary,SummaryOpsDBOnly,DefaultOpsDBOnly,DefaultDWHFull,Notes
NiCE.Oracle.X,NiCE.Oracle.X.UM.RedoLogFileStatus,UnitMonitor,Redo Log File Status,"This monitor provides the status of the Oracle Redo Log file. Value 0 = NULL, all other 1.",CriticalThreshold,double,0.5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.RedoLogFileStatus,UnitMonitor,Redo Log File Status,"This monitor provides the status of the Oracle Redo Log file. Value 0 = NULL, all other 1.",ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.RedoLogFileStatus,UnitMonitor,Redo Log File Status,"This monitor provides the status of the Oracle Redo Log file. Value 0 = NULL, all other 1.",IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.RedoLogFileStatus,UnitMonitor,Redo Log File Status,"This monitor provides the status of the Oracle Redo Log file. Value 0 = NULL, all other 1.",MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.RedoLogFileStatus,UnitMonitor,Redo Log File Status,"This monitor provides the status of the Oracle Redo Log file. Value 0 = NULL, all other 1.",SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LibCachePinHitPrct,Rule,Library Cache Pinhit Ratio,Collect the library cache pinhit ratio for an instance.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighFetchesCnt,UnitMonitor,Queries With High Fetches,This monitor provides the number of SQL statements with high number of fetches per execution.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighFetchesCnt,UnitMonitor,Queries With High Fetches,This monitor provides the number of SQL statements with high number of fetches per execution.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighFetchesCnt,UnitMonitor,Queries With High Fetches,This monitor provides the number of SQL statements with high number of fetches per execution.,WarningThreshold,double,0.5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighFetchesCnt,UnitMonitor,Queries With High Fetches,This monitor provides the number of SQL statements with high number of fetches per execution.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighFetchesCnt,UnitMonitor,Queries With High Fetches,This monitor provides the number of SQL statements with high number of fetches per execution.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighFetchesCnt,UnitMonitor,Queries With High Fetches,This monitor provides the number of SQL statements with high number of fetches per execution.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighFetchesCnt,UnitMonitor,Queries With High Fetches,This monitor provides the number of SQL statements with high number of fetches per execution.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SQLHighFetchesCnt,UnitMonitor,Queries With High Fetches,This monitor provides the number of SQL statements with high number of fetches per execution.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LongTableScansRate,Rule,Long Table Full Scans Rate,Collect the number of full table scans (long tables) per minute and stores it in the datawarehouse.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceUserDumpDevPrct,UnitMonitor,Space On User Dump Device,This monitor provides the percentage of space used on the user dump device.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceUserDumpDevPrct,UnitMonitor,Space On User Dump Device,This monitor provides the percentage of space used on the user dump device.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceUserDumpDevPrct,UnitMonitor,Space On User Dump Device,This monitor provides the percentage of space used on the user dump device.,WarningThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceUserDumpDevPrct,UnitMonitor,Space On User Dump Device,This monitor provides the percentage of space used on the user dump device.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceUserDumpDevPrct,UnitMonitor,Space On User Dump Device,This monitor provides the percentage of space used on the user dump device.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceUserDumpDevPrct,UnitMonitor,Space On User Dump Device,This monitor provides the percentage of space used on the user dump device.,CriticalThreshold,double,98,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceUserDumpDevPrct,UnitMonitor,Space On User Dump Device,This monitor provides the percentage of space used on the user dump device.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceUserDumpDevPrct,UnitMonitor,Space On User Dump Device,This monitor provides the percentage of space used on the user dump device.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.MemorySortsPct,Rule,Memory Sorts Percentage,Collect the percentage of memory sorts to total sorts (memory and disk sorts) and stores the value in the datawarehouse.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.Status,UnitMonitor,Pluggable Database Status,"This monitor provides the status of one pluggable database (PDB). Status code: 0=MOUNTED, 1=OPEN READ ONLY, 2=OPEN READ/WRITE.",ThresholdType,string,MIN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.Status,UnitMonitor,Pluggable Database Status,"This monitor provides the status of one pluggable database (PDB). Status code: 0=MOUNTED, 1=OPEN READ ONLY, 2=OPEN READ/WRITE.",MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.Status,UnitMonitor,Pluggable Database Status,"This monitor provides the status of one pluggable database (PDB). Status code: 0=MOUNTED, 1=OPEN READ ONLY, 2=OPEN READ/WRITE.",IntervalSeconds,int,300,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.Status,UnitMonitor,Pluggable Database Status,"This monitor provides the status of one pluggable database (PDB). Status code: 0=MOUNTED, 1=OPEN READ ONLY, 2=OPEN READ/WRITE.",WarningThreshold,double,0.9,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.Status,UnitMonitor,Pluggable Database Status,"This monitor provides the status of one pluggable database (PDB). Status code: 0=MOUNTED, 1=OPEN READ ONLY, 2=OPEN READ/WRITE.",ProviderName,string,ORAMP_SyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.Status,UnitMonitor,Pluggable Database Status,"This monitor provides the status of one pluggable database (PDB). Status code: 0=MOUNTED, 1=OPEN READ ONLY, 2=OPEN READ/WRITE.",CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.Status,UnitMonitor,Pluggable Database Status,"This monitor provides the status of one pluggable database (PDB). Status code: 0=MOUNTED, 1=OPEN READ ONLY, 2=OPEN READ/WRITE.",SyncTime,string,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.Status,UnitMonitor,Pluggable Database Status,"This monitor provides the status of one pluggable database (PDB). Status code: 0=MOUNTED, 1=OPEN READ ONLY, 2=OPEN READ/WRITE.",Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.MemUtilPct,Rule,Oracle Instance Memory Utilization Percentage,Collect Oracle Instance Memory Utilization Percentage,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DataGuardStatsTransportLagMinutesCnt,UnitMonitor,Data Guard Stats Transport Lag Minutes,The monitor returns the time in minutes for 'transport lag' from v$dataguard_stats view.,WarningThreshold,double,5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DataGuardStatsTransportLagMinutesCnt,UnitMonitor,Data Guard Stats Transport Lag Minutes,The monitor returns the time in minutes for 'transport lag' from v$dataguard_stats view.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DataGuardStatsTransportLagMinutesCnt,UnitMonitor,Data Guard Stats Transport Lag Minutes,The monitor returns the time in minutes for 'transport lag' from v$dataguard_stats view.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DataGuardStatsTransportLagMinutesCnt,UnitMonitor,Data Guard Stats Transport Lag Minutes,The monitor returns the time in minutes for 'transport lag' from v$dataguard_stats view.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DataGuardStatsTransportLagMinutesCnt,UnitMonitor,Data Guard Stats Transport Lag Minutes,The monitor returns the time in minutes for 'transport lag' from v$dataguard_stats view.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DataGuardStatsTransportLagMinutesCnt,UnitMonitor,Data Guard Stats Transport Lag Minutes,The monitor returns the time in minutes for 'transport lag' from v$dataguard_stats view.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DataGuardStatsTransportLagMinutesCnt,UnitMonitor,Data Guard Stats Transport Lag Minutes,The monitor returns the time in minutes for 'transport lag' from v$dataguard_stats view.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DataGuardStatsTransportLagMinutesCnt,UnitMonitor,Data Guard Stats Transport Lag Minutes,The monitor returns the time in minutes for 'transport lag' from v$dataguard_stats view.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.OpenCursorsRate,Rule,Recursive Cursors Calls Ratio,Collect the number of opened cursors per second and stores it in the datawarehouse.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceCoreDumpDevPrct,UnitMonitor,Space On Core Dump Device,This monitor provides the percentage of space used on the core dump device.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceCoreDumpDevPrct,UnitMonitor,Space On Core Dump Device,This monitor provides the percentage of space used on the core dump device.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceCoreDumpDevPrct,UnitMonitor,Space On Core Dump Device,This monitor provides the percentage of space used on the core dump device.,WarningThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceCoreDumpDevPrct,UnitMonitor,Space On Core Dump Device,This monitor provides the percentage of space used on the core dump device.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceCoreDumpDevPrct,UnitMonitor,Space On Core Dump Device,This monitor provides the percentage of space used on the core dump device.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceCoreDumpDevPrct,UnitMonitor,Space On Core Dump Device,This monitor provides the percentage of space used on the core dump device.,CriticalThreshold,double,98,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceCoreDumpDevPrct,UnitMonitor,Space On Core Dump Device,This monitor provides the percentage of space used on the core dump device.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceCoreDumpDevPrct,UnitMonitor,Space On Core Dump Device,This monitor provides the percentage of space used on the core dump device.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.PDBTBSSizeMB,Rule,Tablespace Size (MB) (PDB),Collect Tablespace Size (MB),Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ObjectErrorsCnt,UnitMonitor,Stored Objects Errors Count,This monitor counts the number of errors on all stored objects in the database.,WarningThreshold,double,0.9,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ObjectErrorsCnt,UnitMonitor,Stored Objects Errors Count,This monitor counts the number of errors on all stored objects in the database.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ObjectErrorsCnt,UnitMonitor,Stored Objects Errors Count,This monitor counts the number of errors on all stored objects in the database.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ObjectErrorsCnt,UnitMonitor,Stored Objects Errors Count,This monitor counts the number of errors on all stored objects in the database.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ObjectErrorsCnt,UnitMonitor,Stored Objects Errors Count,This monitor counts the number of errors on all stored objects in the database.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ObjectErrorsCnt,UnitMonitor,Stored Objects Errors Count,This monitor counts the number of errors on all stored objects in the database.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ObjectErrorsCnt,UnitMonitor,Stored Objects Errors Count,This monitor counts the number of errors on all stored objects in the database.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.ObjectErrorsCnt,UnitMonitor,Stored Objects Errors Count,This monitor counts the number of errors on all stored objects in the database.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.PDBTSFragementationCnt,Rule,Tablespace Fragmentation Count (PDB),Collect Tablespace Fragmentation and stores it in the datawarehouse.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.oramp_alert.log.Filesize.Monitor,UnitMonitor,Self.Monitoring: oramp_alert.log Filesize,Monitor to check if the oramp_alert.log reached a specific filesize.,IntervalSeconds,int,3600,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.oramp_alert.log.Filesize.Monitor,UnitMonitor,Self.Monitoring: oramp_alert.log Filesize,Monitor to check if the oramp_alert.log reached a specific filesize.,SyncTime,string,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.oramp_alert.log.Filesize.Monitor,UnitMonitor,Self.Monitoring: oramp_alert.log Filesize,Monitor to check if the oramp_alert.log reached a specific filesize.,Threshold_Byte,string,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.PDBTSFreeExtentsCnt,Rule,Tablespace Free Extents (PDB),Collect Tablespace Free Extents and stores it in the datawarehouse.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSAvailCntSummary,UnitMonitor,Tablespace Availability Summary,This monitor provides a summary of tablespace status. Use this monitor if tablespace discovery is disabled.,WarningThreshold,double,0.9,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSAvailCntSummary,UnitMonitor,Tablespace Availability Summary,This monitor provides a summary of tablespace status. Use this monitor if tablespace discovery is disabled.,SyncTime,string,00:19,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSAvailCntSummary,UnitMonitor,Tablespace Availability Summary,This monitor provides a summary of tablespace status. Use this monitor if tablespace discovery is disabled.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSAvailCntSummary,UnitMonitor,Tablespace Availability Summary,This monitor provides a summary of tablespace status. Use this monitor if tablespace discovery is disabled.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSAvailCntSummary,UnitMonitor,Tablespace Availability Summary,This monitor provides a summary of tablespace status. Use this monitor if tablespace discovery is disabled.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSAvailCntSummary,UnitMonitor,Tablespace Availability Summary,This monitor provides a summary of tablespace status. Use this monitor if tablespace discovery is disabled.,IntervalSeconds,int,3600,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSAvailCntSummary,UnitMonitor,Tablespace Availability Summary,This monitor provides a summary of tablespace status. Use this monitor if tablespace discovery is disabled.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSAvailCntSummary,UnitMonitor,Tablespace Availability Summary,This monitor provides a summary of tablespace status. Use this monitor if tablespace discovery is disabled.,ProviderName,string,ORAMP_AsyncProvider2,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.PDBTSFreeSpaceCnt,Rule,Tablespace Free Percent (PDB),Collect Tablespace Free Percent and stores it in the datawarehouse.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.IOLogicalReadsRate,UnitMonitor,IO Logical Reads Rate,This monitor provides the number of logical reads per second.,MatchCount,int,4,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.IOLogicalReadsRate,UnitMonitor,IO Logical Reads Rate,This monitor provides the number of logical reads per second.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.IOLogicalReadsRate,UnitMonitor,IO Logical Reads Rate,This monitor provides the number of logical reads per second.,WarningThreshold,double,1000,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.IOLogicalReadsRate,UnitMonitor,IO Logical Reads Rate,This monitor provides the number of logical reads per second.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.IOLogicalReadsRate,UnitMonitor,IO Logical Reads Rate,This monitor provides the number of logical reads per second.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.IOLogicalReadsRate,UnitMonitor,IO Logical Reads Rate,This monitor provides the number of logical reads per second.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.IOLogicalReadsRate,UnitMonitor,IO Logical Reads Rate,This monitor provides the number of logical reads per second.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.IOLogicalReadsRate,UnitMonitor,IO Logical Reads Rate,This monitor provides the number of logical reads per second.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.PDBTSFreeSpaceGB,Rule,Tablespace Free Space (Gigabyte) (PDB),Collect Tablespace Free Space in Gigabyte and stores it in the datawarehouse.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.LongTableScansRate,UnitMonitor,Long Table Full Scans Rate,This monitor provides the number of full table scans per minute performed on long tables.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.LongTableScansRate,UnitMonitor,Long Table Full Scans Rate,This monitor provides the number of full table scans per minute performed on long tables.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.LongTableScansRate,UnitMonitor,Long Table Full Scans Rate,This monitor provides the number of full table scans per minute performed on long tables.,WarningThreshold,double,1000,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.LongTableScansRate,UnitMonitor,Long Table Full Scans Rate,This monitor provides the number of full table scans per minute performed on long tables.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.LongTableScansRate,UnitMonitor,Long Table Full Scans Rate,This monitor provides the number of full table scans per minute performed on long tables.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.LongTableScansRate,UnitMonitor,Long Table Full Scans Rate,This monitor provides the number of full table scans per minute performed on long tables.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.LongTableScansRate,UnitMonitor,Long Table Full Scans Rate,This monitor provides the number of full table scans per minute performed on long tables.,Tracing,bool,FALSE,,,,,,
