ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Balanced,Essential,Full,Notes
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover48To56WebSites,Discovery,IIS 10 Web Site Discovery (48-56 percent),"This rule runs against every IIS 10 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover48To56WebSites,Discovery,IIS 10 Web Site Discovery (48-56 percent),"This rule runs against every IIS 10 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover48To56WebSites,Discovery,IIS 10 Web Site Discovery (48-56 percent),"This rule runs against every IIS 10 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,56,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover48To56WebSites,Discovery,IIS 10 Web Site Discovery (48-56 percent),"This rule runs against every IIS 10 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,48,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover56To64WebSites,Discovery,IIS 10 Web Site Discovery (56-64 percent),"This rule runs against every IIS 10 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover56To64WebSites,Discovery,IIS 10 Web Site Discovery (56-64 percent),"This rule runs against every IIS 10 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover56To64WebSites,Discovery,IIS 10 Web Site Discovery (56-64 percent),"This rule runs against every IIS 10 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",UpperDiscoveryPercentage,int,64,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover56To64WebSites,Discovery,IIS 10 Web Site Discovery (56-64 percent),"This rule runs against every IIS 10 Web Server and discovers which web sites are installed. On some web servers there might be a very large number of web sites. To properly handle discovery of a large number of web sites, this rule discovers only a subset of the installed web sites.",LowerDiscoveryPercentage,int,56,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover60To75AppPools,Discovery,IIS 10 Application Pool Discovery (60-75 percent),"This rule runs against every IIS 10 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover60To75AppPools,Discovery,IIS 10 Application Pool Discovery (60-75 percent),"This rule runs against every IIS 10 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",PeriodInSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover60To75AppPools,Discovery,IIS 10 Application Pool Discovery (60-75 percent),"This rule runs against every IIS 10 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",LowerDiscoveryPercentage,int,60,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover60To75AppPools,Discovery,IIS 10 Application Pool Discovery (60-75 percent),"This rule runs against every IIS 10 Web Server and discovers which application pools are installed. On some web servers there might be a very large number of application pools. To properly handle discovery of a large number of application pools, this rule discovers only a subset of the installed application pools.",UpperDiscoveryPercentage,int,75,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover60To80WebApplications,Discovery,IIS 10 Web Application Discovery (60-80 percent),"This rule runs against every IIS 10 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover60To80WebApplications,Discovery,IIS 10 Web Application Discovery (60-80 percent),"This rule runs against every IIS 10 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",LowerDiscoveryPercentage,int,60,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover60To80WebApplications,Discovery,IIS 10 Web Application Discovery (60-80 percent),"This rule runs against every IIS 10 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",UpperDiscoveryPercentage,int,80,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Discover60To80WebApplications,Discovery,IIS 10 Web Application Discovery (60-80 percent),"This rule runs against every IIS 10 Web Server and discovers which web applications are installed. On some web servers there might be a very large number of web applications. To properly handle discovery of a large number of web applications, this rule discovers only a subset of the installed web applications.",PeriodInSeconds,int,14400,,,,
