ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Minimal,Notes
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.SyncFailoverGroup.Discovery,Discovery,F5 Sync Failover Group Discovery,Discovers F5 Sync Failover Groups for all F5 BIG-IP discovered. Not using HYCU SCOM Data Collector for F5 BIG-IP.,Debug,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.SyncFailoverGroup.Discovery,Discovery,F5 Sync Failover Group Discovery,Discovers F5 Sync Failover Groups for all F5 BIG-IP discovered. Not using HYCU SCOM Data Collector for F5 BIG-IP.,IgnorePrefix,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.SyncFailoverGroup.Discovery,Discovery,F5 Sync Failover Group Discovery,Discovers F5 Sync Failover Groups for all F5 BIG-IP discovered. Not using HYCU SCOM Data Collector for F5 BIG-IP.,IncludePattern,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.SyncFailoverGroup.Discovery,Discovery,F5 Sync Failover Group Discovery,Discovers F5 Sync Failover Groups for all F5 BIG-IP discovered. Not using HYCU SCOM Data Collector for F5 BIG-IP.,SyncTime,string,02:00,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMemberRelationship.Discovery,Discovery,F5 LTM Pool Member Relationship Discovery,Discovers F5 LTM Pool Member Realationships.,Enabled,bool,TRUE,TRUE,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMemberRelationship.Discovery,Discovery,F5 LTM Pool Member Relationship Discovery,Discovers F5 LTM Pool Member Realationships.,IntervalSeconds,int,14400,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMemberRelationship.Discovery,Discovery,F5 LTM Pool Member Relationship Discovery,Discovers F5 LTM Pool Member Realationships.,Debug,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMemberRelationship.Discovery,Discovery,F5 LTM Pool Member Relationship Discovery,Discovers F5 LTM Pool Member Realationships.,SyncTime,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMemberRelationship.Discovery,Discovery,F5 LTM Pool Member Relationship Discovery,Discovers F5 LTM Pool Member Realationships.,TimeoutSeconds,int,900,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPool.Discovery,Discovery,F5 LTM Pool Discovery,Discovers F5 Local Traffic Manager (LTM) pools for all F5 BIG-IP in specific F5 Sync Failover Group using HYCU SCOM Data Collector for F5 BIG-IP.,Enabled,bool,TRUE,TRUE,
